V1,Date_Deb_Situ,ANNEE,Date_Fin_Situ,IDA,Responsabilite_IDA,ANNEE_CLOTURE,CHARGE_SINISTRE,Num_contrat,IMMAT
464,2013-05-16,2013,2013-08-21,0,0,2013,2251.85766535872,1204,6522
465,2013-05-16,2013,2013-08-21,0,0,2013,1251.89071627386,1204,6522
466,2013-07-25,2013,2013-08-31,0,0,2013,1090.61337367988,1207,6533
467,2012-01-01,2012,2012-07-31,1,0,2012,-439.424980299007,1208,6543
469,2011-01-01,2011,2011-12-31,0,0,2011,341.28756104363,1213,6577
470,2013-01-01,2013,2013-12-31,0,0,2013,2468.40669229554,1215,6584
471,2013-07-05,2013,2013-12-31,1,0,2013,115.178084806475,1215,6588
472,2011-02-01,2011,2011-12-31,0,0,2011,1228.87881181365,1217,6593
473,2013-03-01,2013,2013-07-01,0,0,2014,4182.33549217404,1220,6608
474,2013-01-01,2013,2013-12-31,1,50,2013,-110.467919818601,1222,6616
475,2013-01-01,2013,2013-12-31,0,0,2014,2063.56962834914,1222,6616
477,2011-04-14,2011,2011-12-31,0,0,2012,4461.37773787448,1228,6663
478,2013-01-01,2013,2013-06-30,0,0,2014,161.676143748562,1231,6685
479,2012-07-01,2012,2012-12-31,0,0,2013,1038.59676903118,1238,6724
480,2012-07-01,2012,2012-12-31,1,0,2013,-632.757312993537,1238,6724
481,2012-01-01,2012,2012-06-30,0,0,2012,309.976281204326,1238,6725
482,2012-01-01,2012,2012-06-30,0,0,2012,149.399535233254,1238,6728
483,2012-01-01,2012,2012-06-30,0,0,2012,3571.59846995906,1238,6728
484,2013-01-01,2013,2013-12-31,0,0,2013,158.485734511923,1239,6734
485,2013-01-01,2013,2013-12-31,0,0,2013,242.945352006172,1239,6734
486,2011-01-01,2011,2011-12-31,1,0,2012,-704.854094695813,1240,6743
487,2013-01-01,2013,2013-02-21,0,0,2013,343.21689635903,1242,6757
488,2011-02-28,2011,2011-12-31,0,0,2011,579.544304881094,1242,6758
490,2013-01-01,2013,2013-12-31,0,0,2013,607.277152738764,1244,6766
492,2013-01-01,2013,2013-12-31,1,0,2013,-18.5819781215014,1246,6790
493,2012-01-01,2012,2012-12-31,0,0,2012,4282.84416153773,1255,6818
496,2012-01-01,2012,2012-12-31,1,0,2012,1779.05195058042,1264,6859
497,2013-01-01,2013,2013-12-31,0,0,0,1039.03868382409,1265,6865
499,2012-01-01,2012,2012-05-31,0,0,2012,923.483354682201,1268,6879
500,2012-01-01,2012,2012-10-20,0,0,2013,6433.69735069193,1269,6886
501,2013-01-01,2013,2013-12-31,0,0,0,2371.25010831224,1269,6888
502,2012-01-01,2012,2012-12-31,0,0,2013,1154.78802433848,1273,6898
503,2011-09-01,2011,2011-12-31,0,0,2012,3823.89948148348,1275,6903
504,2011-01-01,2011,2011-12-31,0,0,2012,1707.28929957523,1278,6923
505,2011-01-01,2011,2011-12-31,1,0,2011,1086.18344734117,1278,6934
506,2013-01-01,2013,2013-12-31,0,0,2013,1847.06371505065,1280,6945
507,2012-01-01,2012,2012-12-31,0,0,2013,140.119324582087,1286,6965
508,2011-04-01,2011,2011-08-30,1,50,2011,803.627440116601,1290,6980
509,2012-01-01,2012,2012-09-18,0,0,2012,2180.7524973381,1304,7047
510,2012-01-01,2012,2012-12-31,0,0,2013,2119.16466497948,1308,7058
511,2011-01-01,2011,2011-08-17,1,0,2011,-891.331358895404,1313,7078
512,2012-11-07,2012,2012-12-31,0,0,2013,2492.56110817158,1315,7086
514,2011-03-26,2011,2011-06-15,1,0,2011,-342.796538385284,1323,7141
515,2011-01-18,2011,2011-12-31,0,0,2011,671.473360216526,1324,7150
516,2012-09-17,2012,2012-12-31,0,0,2012,520.942091977032,1327,7163
517,2013-01-01,2013,2013-08-08,0,0,2014,3241.47734124366,1336,7215
518,2013-01-01,2013,2013-06-30,0,0,2013,1478.3989936656,1337,7218
519,2012-07-01,2012,2012-12-31,0,0,2014,521.728915876609,1337,7222
520,2012-04-11,2012,2012-12-05,0,0,2012,2536.29989426035,1347,7253
521,2013-03-15,2013,2013-12-31,0,0,2013,207.408935610238,1348,7267
522,2013-03-15,2013,2013-12-31,1,0,2013,-659.875791504963,1348,7267
523,2013-01-01,2013,2013-12-31,1,0,2014,-828.816583312627,1349,7274
524,2012-06-28,2012,2012-11-28,0,0,2013,2412.13261586146,1350,7280
525,2013-10-10,2013,2013-12-31,0,0,2014,3621.1468188132,1350,7282
526,2013-01-01,2013,2013-06-22,1,0,2013,2013.9566090375,1350,7285
528,2012-01-16,2012,2012-03-01,0,0,2012,1828.30928237582,1354,7311
529,2012-06-20,2012,2012-12-13,0,0,2013,140.119324582087,1354,7315
530,2012-01-01,2012,2012-12-31,1,0,2012,-598.234067098428,1357,7335
531,2011-02-26,2011,2011-06-14,0,0,2011,2039.74934317019,1359,7353
532,2013-02-14,2013,2013-05-19,0,0,2014,3918.18900851764,1359,7358
534,2013-06-12,2013,2013-12-31,0,0,2013,1166.80595102379,1360,7363
535,2011-01-01,2011,2011-05-18,0,0,2011,3802.62290096617,1361,7365
536,2011-01-01,2011,2011-12-31,0,0,2011,969.528720421791,1365,7387
537,2011-01-01,2011,2011-12-31,0,0,2012,1273.71699567992,1365,7387
538,2013-01-01,2013,2013-12-31,1,50,2013,791.803524803789,1369,7403
540,2012-04-12,2012,2012-09-07,0,0,2012,4491.26626764879,1371,7410
541,2012-10-01,2012,2012-12-20,1,0,2013,-803.875343537015,1373,7418
542,2012-01-01,2012,2012-04-19,0,0,2012,4237.2730458198,1373,7421
543,2013-10-29,2013,2013-12-31,1,50,2014,698.839742148366,1373,7424
544,2012-01-01,2012,2012-12-31,1,0,2012,232.371732205016,1384,7465
545,2013-01-01,2013,2013-12-31,0,0,2014,630.213608331893,1384,7466
546,2013-01-01,2013,2013-12-31,0,0,2013,957.73714033773,1384,7466
547,2013-01-01,2013,2013-12-31,1,0,2013,-854.846442456145,1384,7466
549,2013-04-01,2013,2013-12-31,0,0,2013,983.400533555418,1389,7480
550,2012-03-27,2012,2012-12-31,1,50,2013,390.879023536106,1392,7494
551,2011-01-26,2011,2011-07-21,1,0,2011,2204.38954955414,1394,7505
552,2012-01-01,2012,2012-12-31,0,0,2013,286.026655110372,1395,7510
553,2012-01-01,2012,2012-12-31,0,0,2014,1013.3106201489,1395,7510
554,2013-04-19,2013,2013-09-19,0,0,2013,378.332954781218,1396,7512
555,2013-01-01,2013,2013-02-28,0,0,2013,3444.20844709478,1397,7521
556,2013-01-01,2013,2013-12-31,0,0,2013,6190.78433391451,1399,7528
557,2013-01-01,2013,2013-12-31,0,0,2013,1769.04958648718,1399,7531
558,2013-01-01,2013,2013-10-30,0,0,2013,1838.24697601156,1407,7561
559,2012-01-01,2012,2012-12-31,0,0,2012,357.46595382807,1408,7569
562,2013-11-25,2013,2013-12-31,1,0,2014,49.4405647583102,1410,7597
563,2011-06-27,2011,2011-12-31,1,0,2012,-551.714451337175,1413,7615
564,2011-04-25,2011,2011-08-10,0,0,2011,553.870133253823,1414,7621
565,2011-01-01,2011,2011-11-24,1,0,2011,294.164354345716,1420,7667
566,2013-01-01,2013,2013-12-31,0,0,2014,1884.66958608657,1424,7688
567,2012-07-11,2012,2012-12-31,0,0,2012,1045.88297390945,1426,7704
570,2012-07-24,2012,2012-12-30,0,0,2013,931.534826640879,1433,7739
571,2012-01-01,2012,2012-12-31,0,0,2012,1388.94897253431,1434,7748
572,2012-08-01,2012,2012-10-03,1,0,2013,-555.109650355895,1437,7758
573,2013-02-15,2013,2013-12-31,0,0,2014,2140.93705233762,1439,7780
574,2013-06-21,2013,2013-12-31,0,0,2014,433.044161825731,1443,7801
575,2011-04-11,2011,2011-09-11,0,0,2011,2372.05848903098,1448,7817
576,2012-01-01,2012,2012-01-31,0,0,2012,3073.9485210914,1448,7820
577,2012-05-09,2012,2012-12-31,0,0,2012,2654.28036555847,1449,7831
578,2011-05-06,2011,2011-07-11,0,0,2012,140.119324582087,1451,7843
579,2012-01-01,2012,2012-06-30,0,0,2012,4602.65035228197,1453,7854
580,2013-07-01,2013,2013-12-31,0,0,2014,990.568175928271,1453,7855
581,2013-01-01,2013,2013-12-31,0,0,2013,2026.29788801031,1456,7862
582,2011-01-01,2011,2011-12-31,1,0,2011,623.132193235706,1458,7867
583,2012-01-01,2012,2012-03-04,0,0,2013,1759.88793834143,1463,7894
584,2013-01-01,2013,2013-08-31,0,0,2013,1935.94248047403,1465,7918
585,2012-05-09,2012,2012-06-17,0,0,2012,638.221966652239,1477,7972
586,2012-07-01,2012,2012-10-09,0,0,2013,616.072334958686,1477,7977
587,2013-01-01,2013,2013-01-30,1,0,2013,725.160618350632,1477,7978
588,2012-01-01,2012,2012-09-30,0,0,2012,851.397351389509,1480,8005
589,2012-02-15,2012,2012-04-18,0,0,2012,567.106020222038,1482,8015
590,2012-01-01,2012,2012-12-31,0,0,2012,1180.96878121616,1496,8118
591,2013-01-01,2013,2013-09-13,0,0,2014,4151.6278032714,1496,8122
592,2011-02-23,2011,2011-09-30,1,0,2011,684.472122173911,1498,8144
593,2011-10-01,2011,2011-12-31,1,0,2012,-405.354427606394,1498,8145
594,2013-01-03,2013,2013-05-24,0,0,2014,161.676143748562,1500,8151
595,2013-10-27,2013,2013-12-31,1,0,2013,-136.831909659199,1500,8156
596,2012-04-01,2012,2012-08-29,0,0,2012,3196.14335053657,1500,8160
597,2011-07-22,2011,2011-12-31,1,50,2012,2854.02585195503,1502,8170
598,2012-03-22,2012,2012-12-31,1,0,2013,-453.932719598045,1502,8173
600,2013-01-01,2013,2013-12-31,0,0,2013,1051.59553098856,1504,8184
601,2012-01-01,2012,2012-03-31,0,0,2012,1189.69929297858,1507,8190
602,2013-02-19,2013,2013-03-31,0,0,2013,140.119324582087,1507,8196
603,2012-06-27,2012,2012-12-31,0,0,2012,1889.53064880861,1507,8197
604,2012-06-27,2012,2012-12-31,0,0,2012,1544.75088306001,1507,8197
606,2013-01-01,2013,2013-12-31,0,0,2013,111.761328968589,1516,8274
607,2013-01-01,2013,2013-10-31,0,0,2013,5051.56033301423,1526,8311
611,2011-01-07,2011,2011-12-31,1,0,2012,835.908776818397,1543,8387
612,2013-01-01,2013,2013-12-31,1,0,2014,-324.764259152527,1551,8411
613,2011-06-17,2011,2011-09-22,1,0,2011,-296.664945369027,1552,8417
614,2012-01-01,2012,2012-05-28,1,0,2012,-97.2967033078844,1552,8420
615,2011-05-03,2011,2011-06-15,0,0,2011,1700.48812312821,1552,8422
616,2011-01-01,2011,2011-12-31,0,0,2011,2154.34539385917,1553,8439
617,2013-05-29,2013,2013-12-31,0,0,2013,1443.53083866382,1553,8441
619,2013-01-01,2013,2013-11-14,1,0,2013,-543.824655522245,1559,8472
620,2012-04-01,2012,2012-12-31,0,0,2012,2557.619588416,1559,8482
621,2012-04-01,2012,2012-12-31,0,0,2013,457.360253845514,1559,8482
622,2012-01-01,2012,2012-12-31,0,0,2013,2305.48025303532,1561,8487
624,2011-03-27,2011,2011-05-24,0,0,0,299.639786414001,1571,8529
625,2011-03-27,2011,2011-05-24,0,0,0,2656.87796226803,1571,8529
626,2011-03-27,2011,2011-05-24,0,0,2011,163.583922244795,1571,8529
627,2012-01-01,2012,2012-12-31,0,0,2013,1527.27908112558,1575,8561
628,2012-01-01,2012,2012-09-26,0,0,2012,48.5351783533182,1576,8566
629,2011-01-01,2011,2011-12-31,0,0,2011,3490.72806285603,1576,8572
630,2012-01-01,2012,2012-05-28,0,0,2012,3820.0300324431,1578,8580
631,2012-01-01,2012,2012-12-31,0,0,2012,4378.6103306848,1579,8595
632,2013-01-01,2013,2013-12-31,0,0,2013,1909.16891106927,1580,8604
633,2013-04-26,2013,2013-10-17,0,0,2013,633.889045999777,1582,8608
634,2011-04-05,2011,2011-12-31,0,0,2011,1361.03289171373,1583,8619
635,2011-04-05,2011,2011-12-31,0,0,2011,2400.55660396906,1583,8620
636,2011-10-11,2011,2011-12-31,0,0,2012,3208.73253292979,1585,8636
637,2013-01-01,2013,2013-08-05,0,0,2013,2682.32578729405,1590,8685
638,2013-01-01,2013,2013-10-17,0,0,2013,1781.19685408749,1591,8693
639,2011-01-01,2011,2011-12-31,0,0,2011,2476.12403355714,1594,8707
640,2011-01-01,2011,2011-12-13,0,0,2011,973.516731967589,1594,8708
641,2011-01-01,2011,2011-12-13,0,0,2012,2571.54529359754,1594,8709
643,2012-05-03,2012,2012-08-15,0,0,2013,339.649242786978,1599,8742
645,2013-01-01,2013,2013-12-31,0,0,2013,2130.5358870898,1601,8771
648,2013-02-23,2013,2013-05-21,0,100,2013,2646.11033109438,1608,8806
650,2013-06-27,2013,2013-12-31,0,0,2013,522.418734089936,1614,8850
652,2012-03-28,2012,2012-08-28,0,0,2013,3241.41267078616,1617,8867
653,2012-05-16,2012,2012-12-31,0,0,2013,953.91080493568,1618,8901
654,2011-04-29,2011,2011-09-15,0,0,2011,3291.11191737447,1622,8921
657,2011-01-01,2011,2011-12-31,0,0,2011,728.74982874185,1633,8996
659,2012-11-02,2012,2012-12-31,1,0,2013,27.8406319535023,1651,9071
660,2013-04-11,2013,2013-12-08,0,0,2014,673.71526940984,1657,9091
661,2013-04-11,2013,2013-12-08,1,0,2013,-159.348007278582,1657,9092
662,2011-01-01,2011,2011-12-31,0,0,2012,172.443774922216,1664,9108
663,2013-01-01,2013,2013-12-31,0,0,2013,4256.84663762296,1664,9111
665,2011-01-01,2011,2011-09-20,0,0,2011,370.098249859624,1669,9129
666,2011-09-27,2011,2011-12-31,0,0,2011,1066.07093505885,1669,9134
667,2011-01-01,2011,2011-12-31,0,0,2011,1400.64354693212,1671,9144
668,2011-04-18,2011,2011-12-31,0,0,2011,526.277404720735,1672,9150
669,2013-04-01,2013,2013-12-31,1,0,2013,1166.17002485838,1672,9150
670,2011-04-07,2011,2011-12-31,0,0,2011,773.36166600687,1673,9155
671,2011-03-11,2011,2011-04-10,0,0,2012,5012.82272897207,1676,9166
672,2011-07-19,2011,2011-12-31,0,0,2011,3296.86758809192,1676,9173
675,2012-06-19,2012,2012-12-31,0,0,2013,140.119324582087,1676,9177
677,2012-01-01,2012,2012-07-08,0,0,2012,1157.84909266012,1678,9185
679,2012-01-01,2012,2012-06-30,0,0,2012,2688.38325347983,1683,9201
680,2011-01-01,2011,2011-12-31,0,0,2012,23.5939385777068,1685,9205
681,2011-01-01,2011,2011-12-31,0,0,2012,3257.79585335268,1691,9238
683,2012-08-24,2012,2012-12-31,0,0,2012,553.988695759238,1695,9259
684,2012-02-03,2012,2012-07-01,1,0,2013,-343.044441805698,1702,9315
685,2012-02-03,2012,2012-07-01,0,0,2012,957.521572146065,1702,9315
686,2013-01-01,2013,2013-12-11,0,0,2013,1195.56274779186,1706,9325
688,2011-02-01,2011,2011-03-15,1,0,2011,255.58842644731,1713,9373
689,2011-01-01,2011,2011-01-31,1,0,2011,1505.09711420328,1718,9387
690,2012-07-19,2012,2012-12-31,1,0,2013,263.241097251408,1728,9417
691,2012-01-20,2012,2012-03-15,1,0,2012,-1042.27220669906,1728,9418
692,2013-01-01,2013,2013-04-01,0,0,2013,1141.4659100936,1728,9419
694,2011-09-03,2011,2011-11-16,0,0,2011,341.535464464045,1729,9428
695,2013-04-01,2013,2013-05-10,0,0,2013,378.462295696216,1729,9428
696,2012-01-01,2012,2012-05-08,0,0,2012,790.262212233386,1731,9453
697,2012-01-01,2012,2012-12-31,0,0,2012,1973.27889127036,1734,9468
700,2011-05-20,2011,2011-09-12,1,0,2012,266.77641559471,1741,9505
704,2012-04-05,2012,2012-05-30,0,0,2012,1118.97136929338,1744,9529
705,2011-01-01,2011,2011-10-23,0,0,2011,483.724243686113,1745,9537
707,2011-05-06,2011,2011-12-31,0,0,2011,435.253735790295,1748,9571
708,2012-10-10,2012,2012-11-26,0,0,2012,288.063774521604,1748,9577
709,2012-10-10,2012,2012-11-26,1,0,2012,-276.692552411288,1748,9577
711,2012-01-01,2012,2012-11-26,1,0,2013,-743.505471461302,1749,9585
712,2012-01-01,2012,2012-11-26,1,0,2013,-1119.76897160254,1749,9585
713,2013-01-01,2013,2013-12-30,0,0,2014,1587.12081113171,1752,9589
714,2011-01-01,2011,2011-10-27,0,100,2012,4662.54597433602,1753,9597
715,2012-01-01,2012,2012-04-23,1,0,2012,-592.338277056397,1758,9640
717,2011-07-10,2011,2011-12-31,0,0,2011,1369.65561938032,1761,9652
718,2011-10-31,2011,2011-12-15,0,0,2012,2217.6577717511,1766,9680
720,2012-01-11,2012,2012-06-28,0,0,2012,1867.55347166839,1767,9713
721,2013-01-01,2013,2013-12-04,1,0,2013,-733.880351703471,1769,9729
722,2013-01-01,2013,2013-12-04,1,50,2014,2193.98838430631,1769,9729
723,2012-01-01,2012,2012-12-02,1,50,2013,488.919437105234,1772,9751
724,2013-04-10,2013,2013-09-30,0,0,2014,1036.2686325612,1772,9752
725,2011-06-17,2011,2011-08-04,0,0,2012,293.679325914471,1772,9753
726,2012-01-01,2012,2012-07-13,0,0,2012,1499.35222189541,1775,9780
731,2012-01-12,2012,2012-12-31,0,0,2012,2467.36118656597,1778,9803
732,2013-01-18,2013,2013-03-20,1,50,2014,-119.403221363104,1779,9806
734,2012-01-29,2012,2012-10-31,1,0,2012,542.779149792671,1781,9814
735,2012-07-12,2012,2012-12-31,0,0,2013,2036.17091118855,1786,9833
736,2012-01-01,2012,2012-06-25,1,0,2012,-1080.44933344289,1788,9839
737,2011-01-01,2011,2011-02-04,0,0,2011,1018.49503515844,1789,9844
738,2011-07-11,2011,2011-12-31,0,0,2011,527.19356953531,1789,9846
739,2012-01-01,2012,2012-02-23,1,0,2012,-169.803064574323,1791,9854
740,2011-01-27,2011,2011-12-31,1,0,2011,508.503807317976,1794,9869
741,2013-03-16,2013,2013-05-05,1,0,2013,-806.839406172405,1796,9876
742,2011-06-23,2011,2011-09-05,0,0,2011,5581.11437424827,1798,9886
743,2011-04-12,2011,2011-12-22,1,0,2011,-1117.86119310631,1799,9902
744,2011-04-21,2011,2011-12-31,0,0,2012,1459.8170155441,1807,9938
745,2011-09-10,2011,2011-12-31,0,0,2011,2311.13891806652,1809,9949
746,2012-07-20,2012,2012-11-14,0,0,2013,643.923745321771,1828,10021
747,2013-06-14,2013,2013-12-31,1,0,2013,-772.014364808965,1829,10034
748,2013-02-20,2013,2013-11-20,1,0,2013,960.453299552706,1830,10037
749,2011-01-01,2011,2011-11-29,0,0,2011,1081.78585623121,1838,10073
750,2011-01-01,2011,2011-11-29,0,0,2012,2905.38497361915,1838,10073
751,2013-03-01,2013,2013-12-31,1,0,2013,1233.51352793444,1838,10073
752,2013-01-01,2013,2013-02-26,0,0,2013,4192.70432219312,1842,10104
753,2012-05-15,2012,2012-12-30,0,0,2012,1115.18814752966,1843,10108
754,2011-01-01,2011,2011-12-31,0,0,2011,1331.41382217899,1845,10118
755,2013-01-01,2013,2013-12-31,0,0,2013,644.915359003429,1848,10122
756,2011-06-24,2011,2011-12-31,1,0,2011,1617.63448866186,1852,10144
757,2012-02-01,2012,2012-12-31,0,0,2012,2448.33729365155,1854,10156
758,2011-02-01,2011,2011-12-31,0,0,2011,1742.69637505616,1854,10158
759,2013-03-05,2013,2013-06-23,1,0,2013,2625.51279038081,1856,10166
761,2013-01-01,2013,2013-08-01,0,0,2013,2475.83301649839,1866,10219
762,2011-03-01,2011,2011-04-12,0,0,2011,902.066654840308,1866,10224
763,2013-01-01,2013,2013-08-01,0,0,2014,2663.9054853163,1866,10231
764,2011-06-01,2011,2011-07-19,1,0,2011,-734.214482400552,1868,10262
765,2012-05-16,2012,2012-07-02,1,0,2012,-668.078161197807,1868,10267
766,2013-02-08,2013,2013-12-31,0,0,2013,2189.42911705261,1871,10302
767,2012-01-01,2012,2012-03-31,0,0,2012,2627.52835297287,1872,10306
771,2011-01-01,2011,2011-12-31,0,0,2011,1523.73298437269,1874,10320
772,2011-01-01,2011,2011-12-31,0,0,2012,1862.61696007926,1874,10320
773,2011-01-01,2011,2011-12-31,0,0,2011,1963.84778288503,1874,10321
774,2011-01-01,2011,2011-12-31,1,0,2011,-542.60669523934,1874,10323
775,2012-06-08,2012,2012-07-15,0,0,2012,2112.58983513371,1875,10334
776,2011-01-01,2011,2011-07-06,1,0,2011,-442.680059993145,1876,10349
777,2011-10-07,2011,2011-12-31,0,0,2012,1503.27556298371,1879,10369
778,2011-10-07,2011,2011-12-31,0,100,2013,5291.05659395376,1879,10370
779,2012-04-04,2012,2012-09-09,0,0,2012,2084.93243614312,1879,10370
780,2012-01-01,2012,2012-01-31,0,0,2012,1582.36753250551,1885,10431
781,2011-06-10,2011,2011-09-08,0,0,2011,1098.16903879773,1885,10436
782,2011-03-10,2011,2011-05-09,0,0,2011,1235.43208484026,1885,10439
783,2012-07-10,2012,2012-10-22,0,0,2013,115.328982540641,1886,10459
784,2011-03-07,2011,2011-04-21,1,0,2011,3444.52102097269,1886,10465
785,2012-10-30,2012,2012-12-31,1,0,2014,-126.527750097624,1886,10467
786,2011-02-21,2011,2011-11-09,0,0,2011,1391.28788741387,1894,10559
787,2013-02-04,2013,2013-12-19,0,0,2013,3771.12838816395,1894,10562
788,2012-10-06,2012,2012-12-31,1,0,2013,-872.684710316403,1896,10568
790,2013-04-01,2013,2013-10-17,1,0,2013,-801.751996849117,1900,10588
793,2012-01-04,2012,2012-03-31,1,50,2012,1376.6076935615,1904,10608
797,2012-01-01,2012,2012-03-31,0,0,2012,1526.750939056,1909,10647
798,2012-01-24,2012,2012-12-31,0,0,2013,1163.18440540382,1910,10652
799,2012-07-17,2012,2012-12-31,0,0,2013,1681.72291204379,1915,10680
800,2012-04-01,2012,2012-12-31,0,0,2012,3278.14549064584,1922,10722
801,2013-01-15,2013,2013-12-31,0,0,2014,2218.85417521484,1923,10733
802,2013-01-01,2013,2013-02-07,0,0,2013,529.273802584875,1929,10773
803,2013-07-12,2013,2013-09-22,0,0,2013,446.355497661029,1931,10781
804,2012-02-03,2012,2012-04-19,0,0,2012,1098.1259251594,1934,10797
805,2013-06-27,2013,2013-09-12,0,0,2013,897.528944405765,1934,10800
807,2013-04-01,2013,2013-12-31,0,0,2014,482.851192509871,1945,10859
808,2013-04-01,2013,2013-12-31,0,0,0,2371.25010831224,1945,10859
809,2011-01-01,2011,2011-12-31,1,50,2012,3205.33733391107,1951,10881
810,2011-05-24,2011,2011-12-13,0,0,2012,4651.07774653946,1952,10885
811,2011-05-24,2011,2011-12-13,1,0,2012,-422.664553397073,1952,10887
813,2011-04-01,2011,2011-08-03,0,0,2011,973.872419483836,1969,10975
816,2013-02-01,2013,2013-08-27,0,0,2013,1754.76819378939,1990,11095
817,2011-09-01,2011,2011-12-15,0,100,2012,2209.54162933493,1994,11114
818,2011-09-01,2011,2011-12-15,1,0,2012,687.694866639299,1994,11118
820,2011-01-01,2011,2011-12-31,0,0,2011,424.51843984539,2005,11161
821,2011-01-01,2011,2011-12-31,0,0,2011,1650.18528560324,2005,11161
822,2013-07-09,2013,2013-11-13,1,0,2014,-945.438975003256,2006,11177
823,2012-02-02,2012,2012-09-12,0,0,2012,425.143587601218,2017,11256
824,2012-08-03,2012,2012-12-31,0,0,2013,1191.27294077774,2018,11263
825,2011-04-01,2011,2011-05-19,0,0,2011,1111.34025530845,2020,11281
826,2013-04-01,2013,2013-12-31,0,0,2013,5167.63302581611,2020,11287
830,2012-04-01,2012,2012-12-31,0,0,2013,3002.80023943245,2026,11355
832,2012-05-04,2012,2012-11-06,1,0,2013,-98.0188567499613,2029,11390
833,2011-01-04,2011,2011-12-31,0,0,2011,2913.36099671075,2032,11419
834,2012-01-01,2012,2012-06-30,0,0,2012,140.119324582087,2032,11422
835,2011-01-04,2011,2011-12-31,0,0,2013,840.715947492521,2032,11426
836,2011-01-04,2011,2011-12-31,0,0,2011,988.024471266627,2032,11426
837,2012-07-01,2012,2012-12-31,0,0,2013,430.069320780757,2032,11427
838,2013-04-18,2013,2013-08-01,0,0,2014,140.119324582087,2033,11458
839,2013-04-18,2013,2013-08-01,0,0,2013,2156.8352064729,2033,11458
840,2011-01-01,2011,2011-12-31,0,0,2012,859.567385853603,2034,11465
841,2012-09-28,2012,2012-12-31,0,0,2012,465.088373516696,2036,11486
842,2012-03-06,2012,2012-06-07,1,0,2012,266.506955355129,2042,11515
843,2011-01-01,2011,2011-04-14,1,0,2011,1634.40569397338,2045,11533
844,2011-03-01,2011,2011-11-11,0,0,2014,1002.39209124108,2051,11566
845,2012-08-29,2012,2012-11-30,0,0,2013,857.713499405286,2076,11689
846,2013-07-18,2013,2013-11-25,0,0,2013,475.8883399191,2076,11694
847,2013-01-01,2013,2013-03-14,0,0,2013,3490.97596627644,2076,11708
848,2012-01-01,2012,2012-06-30,0,0,2012,818.081287367722,2078,11722
849,2012-01-01,2012,2012-12-31,1,0,2012,-174.416223875948,2082,11742
850,2013-02-20,2013,2013-12-31,0,0,2013,1295.27381484639,2084,11749
852,2011-01-01,2011,2011-12-31,0,0,2011,351.624055833955,2090,11783
853,2012-01-01,2012,2012-12-31,0,0,2012,261.980023330169,2093,11814
